"Domain Name","Domain Type",Agency,City,State,"Is Live",SPF,DKIM
CAVESPRINGSAR.GOV,City,"Non-Federal Agency","Cave Springs",AR,true,true,false
CAYCESC.GOV,City,"Non-Federal Agency",Cayce,SC,true,true,false
CECILTONMD.GOV,City,"Non-Federal Agency","Cecilton ",MD,true,false,false
CECILTOWNSHIP-PA.GOV,City,"Non-Federal Agency",Cecil,PA,true,false,false
CEDARHURST.GOV,City,"Non-Federal Agency",cedarhurst,NY,true,true,false
CEDARPARKTEXAS.GOV,City,"Non-Federal Agency","Cedar Park",TX,true,false,false
CEDARRAPIDS-IA.GOV,City,"Non-Federal Agency","Cedar Rapids",IA,true,false,false
CEDARTOWNGEORGIA.GOV,City,"Non-Federal Agency",Cedartown,GA,true,true,false
CELINA-TX.GOV,City,"Non-Federal Agency",Celina,TX,true,false,false
CENTENNIALCO.GOV,City,"Non-Federal Agency",Centennial,CO,true,false,false
CENTERCO.GOV,City,"Non-Federal Agency",Center,CO,true,false,false
CENTERLINE.GOV,City,"Non-Federal Agency","Center Line",MI,true,true,false
CENTERVILLEOHIO.GOV,City,"Non-Federal Agency",Centerville,OH,false,true,false
CENTERVILLETX.GOV,City,"Non-Federal Agency",Centerville,TX,true,true,false
CENTRAL-LA.GOV,City,"Non-Federal Agency",Central,LA,false,false,false
CENTRALCITYIA.GOV,City,"Non-Federal Agency","Central City",IA,true,false,false
CENTRALPOINTOREGON.GOV,City,"Non-Federal Agency","Central Point",OR,false,true,false
CGAZ.GOV,City,"Non-Federal Agency","Casa Grande",AZ,false,true,false
CHADDSFORDPA.GOV,City,"Non-Federal Agency","Chadds Ford",PA,true,true,false
CHAMBERSBURGPA.GOV,City,"Non-Federal Agency",Chambersburg,PA,true,true,false
CHAMBLEEGA.GOV,City,"Non-Federal Agency",Chamblee,GA,true,true,false
CHAMPAIGN-IL.GOV,City,"Non-Federal Agency",Champaign,IL,false,false,false
CHAMPAIGNIL.GOV,City,"Non-Federal Agency",Champaign,IL,true,true,false
CHANDLERAZ.GOV,City,"Non-Federal Agency",Chandler,AZ,true,true,false
CHARLESTON-SC.GOV,City,"Non-Federal Agency",Charleston,SC,true,true,false
CHARLESTONWV.GOV,City,"Non-Federal Agency",Charleston,WV,true,false,false
CHARLESTOWN-NH.GOV,City,"Non-Federal Agency",Charlestown,NH,true,false,false
CHARLEVOIXMI.GOV,City,"Non-Federal Agency",Charlevoix,MI,true,true,false
CHARLOTTENC.GOV,City,"Non-Federal Agency",Charlotte,NC,true,true,false
CHARLOTTESVILLEVA.GOV,City,"Non-Federal Agency",Charlottesville,VA,true,false,false
CHATHAM-MA.GOV,City,"Non-Federal Agency",Chatham,MA,true,true,false
CHATHAM-VA.GOV,City,"Non-Federal Agency",Chatham,VA,true,false,false
CHATHAMTOWNSHIP-NJ.GOV,City,"Non-Federal Agency",Chatham,NJ,true,true,false
CHATSWORTHGA.GOV,City,"Non-Federal Agency",Chatsworth,GA,true,false,false
CHATTANOOGA.GOV,City,"Non-Federal Agency",Chattanooga,TN,true,true,false
CHELSEAMA.GOV,City,"Non-Federal Agency",Chelsea,MA,true,false,false
CHESAPEAKEBEACHMD.GOV,City,"Non-Federal Agency","Chesapeake Beach",MD,true,true,false
CHESAPEAKECITY-MD.GOV,City,"Non-Federal Agency","Chesapeake City",MD,true,false,false
CHESHIRE-MA.GOV,City,"Non-Federal Agency",Cheshire,MA,true,false,false
CHESTER-NY.GOV,City,"Non-Federal Agency",Chester,NY,true,false,false
CHESTERFIELD.GOV,City,"Non-Federal Agency",Chesterfield,VA,true,true,false
CHESTERVT.GOV,City,"Non-Federal Agency",Chester,VT,true,true,false
CHESTNUTHILLTWP-PA.GOV,City,"Non-Federal Agency",Brodheadsville,PA,false,true,false
CHEVERLY-MD.GOV,City,"Non-Federal Agency",Cheverly,MD,true,false,false
CHEVYCHASEVILLAGEMD.GOV,City,"Non-Federal Agency","Chevy Chase",MD,true,false,false
CHICAGO-IL.GOV,City,"Non-Federal Agency",Chicago,IL,false,false,false
CHICOCA.GOV,City,"Non-Federal Agency",Chico,CA,true,true,false
CHICOPEEMA.GOV,City,"Non-Federal Agency",Chicopee,MA,true,false,false
CHILLICOTHEOH.GOV,City,"Non-Federal Agency",Chillicothe,OH,true,false,false
CHILMARKMA.GOV,City,"Non-Federal Agency",Chilmark,MA,true,true,false
CHINAGROVENC.GOV,City,"Non-Federal Agency","China Grove",NC,true,false,false
CHINCOTEAGUE-VA.GOV,City,"Non-Federal Agency",Chincoteague,VA,true,true,false
CHIPPEWAFALLS-WI.GOV,City,"Non-Federal Agency","Chippewa Falls",WI,true,false,false
CHOWANCOUNTY-NC.GOV,City,"Non-Federal Agency",Edenton,NC,true,false,false
CHULAVISTACA.GOV,City,"Non-Federal Agency","Chula Vista",CA,true,false,false
CHURCHHILLTN.GOV,City,"Non-Federal Agency","Church Hill",TN,true,true,false
CIBOLOTX.GOV,City,"Non-Federal Agency",Cibolo,TX,true,true,false
CINCINNATI-OH.GOV,City,"Non-Federal Agency",Cincinnati,OH,true,true,false
CINCINNATIOHIO.GOV,City,"Non-Federal Agency",Cincinnati,OH,false,false,false
CITYKANKAKEE-IL.GOV,City,"Non-Federal Agency",KANKAKEE,IL,true,true,true
CITYOFADAMS-WI.GOV,City,"Non-Federal Agency",Adams,WI,true,true,false
CITYOFAIKENSC.GOV,City,"Non-Federal Agency",Aiken,SC,true,false,true
CITYOFALAMEDACA.GOV,City,"Non-Federal Agency",Alameda,CA,false,false,false
CITYOFALBIONMI.GOV,City,"Non-Federal Agency",albion,MI,true,false,false
CITYOFALCOA-TN.GOV,City,"Non-Federal Agency",Alcoa,TN,true,true,false
CITYOFALGOODTN.GOV,City,"Non-Federal Agency",Algood,TN,false,false,false
CITYOFALMAGA.GOV,City,"Non-Federal Agency",Alma,GA,true,true,false
CITYOFAUBURNWA.GOV,City,"Non-Federal Agency",Auburn,WA,false,false,false
CITYOFBELOITWI.GOV,City,"Non-Federal Agency",Beloit,WI,true,true,false
CITYOFBENTONHARBORMI.GOV,City,"Non-Federal Agency","Benton Harbor",MI,true,true,false
CITYOFBLUERIDGEGA.GOV,City,"Non-Federal Agency","Blue Ridge",GA,true,true,false
CITYOFBOSTON.GOV,City,"Non-Federal Agency",Boston,MA,true,true,false
CITYOFBOWIEMD.GOV,City,"Non-Federal Agency",Bowie,MD,true,false,false
CITYOFBOWMANGA.GOV,City,"Non-Federal Agency",Bowman,GA,false,true,false
CITYOFBRUNSWICK-GA.GOV,City,"Non-Federal Agency",Brunswick,GA,true,true,false
CITYOFBURTON-TX.GOV,City,"Non-Federal Agency",Burton,TX,true,false,false
CITYOFCANALFULTON-OH.GOV,City,"Non-Federal Agency","Canal Fulton",OH,true,true,false
CITYOFCAYCE-SC.GOV,City,"Non-Federal Agency",Cayce,SC,true,true,false
CITYOFCHAMPAIGN-IL.GOV,City,"Non-Federal Agency",Champaign,IL,false,false,false
CITYOFCHAMPAIGNIL.GOV,City,"Non-Federal Agency",Champaign,IL,false,false,false
CITYOFCHETEK-WI.GOV,City,"Non-Federal Agency",Chetek,WI,true,true,true
CITYOFCLAYTONGA.GOV,City,"Non-Federal Agency",Clayton,GA,true,true,false
CITYOFCODY-WY.GOV,City,"Non-Federal Agency",Cody,WY,true,false,false
CITYOFCONWAY-AR.GOV,City,"Non-Federal Agency",Conway,AR,true,false,false
CITYOFCOWETA-OK.GOV,City,"Non-Federal Agency",Coweta,OK,true,true,false
CITYOFCRISFIELD-MD.GOV,City,"Non-Federal Agency",Crisfield,MD,true,false,false
CITYOFCUDAHYCA.GOV,City,"Non-Federal Agency",Cudahy,CA,false,true,false
CITYOFDALTON-GA.GOV,City,"Non-Federal Agency",Dalton,GA,true,false,false
CITYOFDOUGLASGA.GOV,City,"Non-Federal Agency",Douglas,GA,false,false,false
CITYOFDUNBARWV.GOV,City,"Non-Federal Agency",Dunbar,WV,true,true,false
CITYOFDUPONTWA.GOV,City,"Non-Federal Agency",DuPont,WA,false,false,false
CITYOFEUDORAKS.GOV,City,"Non-Federal Agency",Eudora,KS,true,false,false
CITYOFFARGO-ND.GOV,City,"Non-Federal Agency",Fargo,ND,true,false,false
CITYOFFARMERSVILLE-CA.GOV,City,"Non-Federal Agency",Farmersville,CA,true,true,false
CITYOFFARMINGTON-AR.GOV,City,"Non-Federal Agency",Farmington,AR,true,false,false
CITYOFFOLKSTON-GA.GOV,City,"Non-Federal Agency",Folkston,GA,true,false,false
CITYOFGAFFNEY-SC.GOV,City,"Non-Federal Agency",Gaffney,SC,false,true,false
CITYOFGALENAPARK-TX.GOV,City,"Non-Federal Agency","Galena Park",TX,true,false,false
CITYOFGRAVETTE-AR.GOV,City,"Non-Federal Agency",Gravette,AR,false,true,false
CITYOFGROTON-CT.GOV,City,"Non-Federal Agency",Groton,CT,true,false,false
CITYOFGROVEOK.GOV,City,"Non-Federal Agency",Grove,OK,true,true,false
CITYOFGUNNISON-CO.GOV,City,"Non-Federal Agency",Gunnison,CO,true,true,true
CITYOFHAMPTON-GA.GOV,City,"Non-Federal Agency",Hampton,GA,true,true,false
CITYOFHARRISON-MI.GOV,City,"Non-Federal Agency",Harrison,MI,true,true,false
CITYOFHAYWARD-CA.GOV,City,"Non-Federal Agency",Hayward,CA,true,false,false
CITYOFHAYWARDWI.GOV,City,"Non-Federal Agency",Hayward,WI,true,false,false
CITYOFHIRAMGA.GOV,City,"Non-Federal Agency",HIRAM,GA,true,false,false
CITYOFHOKAH-MN.GOV,City,"Non-Federal Agency",Hokah,MN,true,false,false
CITYOFHOLYOKE-CO.GOV,City,"Non-Federal Agency",Holyoke,CO,true,true,false
CITYOFHOMER-AK.GOV,City,"Non-Federal Agency",Homer,AK,true,false,false
CITYOFHONDO-TX.GOV,City,"Non-Federal Agency",Hondo,TX,true,false,false
CITYOFHOUSTON.GOV,City,"Non-Federal Agency",Houston,TX,false,false,false
CITYOFHUBBARD-OH.GOV,City,"Non-Federal Agency",Hubbard,OH,true,false,false
CITYOFHUMBLE-TX.GOV,City,"Non-Federal Agency",Humble,TX,true,false,false
CITYOFHUMBLETX.GOV,City,"Non-Federal Agency",Humble,TX,true,false,false
CITYOFHUNTSVILLETX.GOV,City,"Non-Federal Agency",Huntsville,TX,true,false,false
CITYOFIRONDALEAL.GOV,City,"Non-Federal Agency",Irondale,AL,true,false,false
CITYOFKEYWEST-FL.GOV,City,"Non-Federal Agency","Key West",FL,true,true,false
CITYOFKINGMAN.GOV,City,"Non-Federal Agency",Kingman,AZ,true,false,false
CITYOFKINGSBURG-CA.GOV,City,"Non-Federal Agency",Kingsburg,CA,true,true,false
CITYOFLACRESCENT-MN.GOV,City,"Non-Federal Agency","La Crescent",MN,true,true,false
CITYOFLADUE-MO.GOV,City,"Non-Federal Agency",Ladue,MO,true,true,false
CITYOFLAGRANGEMO.GOV,City,"Non-Federal Agency",LaGrange,MO,true,true,false
CITYOFLAHABRA-CA.GOV,City,"Non-Federal Agency","LA HABRA",CA,true,false,false
CITYOFLAPORTEIN.GOV,City,"Non-Federal Agency","La Porte",IN,false,true,false
CITYOFLINDALETX.GOV,City,"Non-Federal Agency",LINDALE,TX,true,false,false
CITYOFLISBON-IA.GOV,City,"Non-Federal Agency",Lisbon,IA,true,true,false
CITYOFLUBBOCKTX.GOV,City,"Non-Federal Agency",Lubbock,TX,true,false,false
CITYOFMACON-MO.GOV,City,"Non-Federal Agency",Macon,MO,true,true,false
CITYOFMADISONWI.GOV,City,"Non-Federal Agency",Madison,WI,false,false,false
CITYOFMARIONIL.GOV,City,"Non-Federal Agency",Marion,IL,true,true,false
CITYOFMARIONWI.GOV,City,"Non-Federal Agency",MARION,WI,true,true,false
CITYOFMATTAWA-WA.GOV,City,"Non-Federal Agency",Mattawa,WA,true,true,false
CITYOFMCCAYSVILLEGA.GOV,City,"Non-Federal Agency",McCaysville,GA,true,false,false
CITYOFMENASHA-WI.GOV,City,"Non-Federal Agency",Menasha,WI,true,false,false
CITYOFMIDLANDMI.GOV,City,"Non-Federal Agency",Midland,MI,true,false,false
CITYOFMILLBROOK-AL.GOV,City,"Non-Federal Agency",Millbrook,AL,true,true,false
CITYOFMILLENGA.GOV,City,"Non-Federal Agency",Millen,GA,true,false,false
CITYOFMONONGAHELA-PA.GOV,City,"Non-Federal Agency",Monongahela,PA,true,false,false
CITYOFMONTGOMERY-WV.GOV,City,"Non-Federal Agency",Montgomery,WV,true,true,false
CITYOFMORROWGA.GOV,City,"Non-Federal Agency",Morrow,GA,true,false,false
CITYOFMTVERNON-IA.GOV,City,"Non-Federal Agency","Mount Vernon",IA,true,false,false
CITYOFNANTICOKE-PA.GOV,City,"Non-Federal Agency",Nanticoke,PA,false,true,false
CITYOFNEWBURGH-NY.GOV,City,"Non-Federal Agency",Newburgh,NY,true,true,false
CITYOFNORMANDY.GOV,City,"Non-Federal Agency","St. Louis",MO,true,false,false
CITYOFNOVI-MI.GOV,City,"Non-Federal Agency",Novi,MI,false,false,false
CITYOFOMAHA-NE.GOV,City,"Non-Federal Agency",Omaha,NE,true,false,false
CITYOFPACIFICWA.GOV,City,"Non-Federal Agency",Pacific,WA,false,false,false
CITYOFPARISTN.GOV,City,"Non-Federal Agency",Paris,TN,true,false,false
CITYOFPARMA-OH.GOV,City,"Non-Federal Agency",Parma,OH,true,true,false
CITYOFPASSAICNJ.GOV,City,"Non-Federal Agency",Passaic,NJ,true,false,false
CITYOFPATASKALAOHIO.GOV,City,"Non-Federal Agency",Pataskala,OH,true,false,false
CITYOFPATTERSONLA.GOV,City,"Non-Federal Agency",Patterson,LA,true,true,false
CITYOFPHOENIX.GOV,City,"Non-Federal Agency",Phoenix,AZ,true,false,false
CITYOFPIGEONFORGETN.GOV,City,"Non-Federal Agency","Pigeon Forge",TN,true,false,false
CITYOFPLAINVILLE-KS.GOV,City,"Non-Federal Agency",Plainville,KS,true,true,false
CITYOFPLATTSBURGH-NY.GOV,City,"Non-Federal Agency",Plattsburgh,NY,true,true,false
CITYOFPLEASANTONCA.GOV,City,"Non-Federal Agency",Pleasanton,CA,true,true,false
CITYOFPOCOMOKEMD.GOV,City,"Non-Federal Agency","Pocomoke City",MD,true,true,false
CITYOFPORTLANDTN.GOV,City,"Non-Federal Agency",Portland,TN,false,false,false
CITYOFREDMOND.GOV,City,"Non-Federal Agency",Redmond,WA,false,false,false
CITYOFRINGGOLDGA.GOV,City,"Non-Federal Agency",Ringgold,GA,true,true,false
CITYOFROCHESTER.GOV,City,"Non-Federal Agency",Rochester,NY,true,false,false
CITYOFROCKHILLSC.GOV,City,"Non-Federal Agency","Rock Hill",SC,false,false,false
CITYOFROCKPORT-IN.GOV,City,"Non-Federal Agency",Rockport,IN,true,true,false
CITYOFSALEMNJ.GOV,City,"Non-Federal Agency",Salem,NJ,true,true,false
CITYOFSANTEECA.GOV,City,"Non-Federal Agency",Santee,CA,true,true,false
CITYOFSARASOTAFL.GOV,City,"Non-Federal Agency",Sarasota,FL,false,true,true
CITYOFSEATTLE.GOV,City,"Non-Federal Agency",Seattle,WA,true,false,false
CITYOFSEMMESAL.GOV,City,"Non-Federal Agency",Semmes,AL,true,true,false
CITYOFSEWARDNE.GOV,City,"Non-Federal Agency",Seward,NE,true,true,false
CITYOFSNOQUALMIEWA.GOV,City,"Non-Federal Agency",Snoqualmie,WA,false,false,false
CITYOFSOUTHFULTONGA.GOV,City,"Non-Federal Agency",Atlanta,GA,true,true,false
CITYOFSPARTANBURG-SC.GOV,City,"Non-Federal Agency",Spartanburg,SC,true,false,false
CITYOFSPENCEROK.GOV,City,"Non-Federal Agency",Spencer,OK,false,true,false
CITYOFSTMARYSPA.GOV,City,"Non-Federal Agency","St. Marys",PA,true,true,false
CITYOFSTOCKBRIDGE-GA.GOV,City,"Non-Federal Agency",Stockbridge,GA,true,true,false
CITYOFSUNRISEFL.GOV,City,"Non-Federal Agency",Sunrise,FL,false,false,false
CITYOFSUNRISEFLORIDA.GOV,City,"Non-Federal Agency",Sunrise,FL,false,false,false
CITYOFTITUSVILLEPA.GOV,City,"Non-Federal Agency",Titusville,PA,true,true,false
CITYOFTORRANCECA.GOV,City,"Non-Federal Agency",Torrance,CA,false,false,false
CITYOFTYLER-TX.GOV,City,"Non-Federal Agency",Tyler,TX,true,false,false
CITYOFTYLERTX.GOV,City,"Non-Federal Agency",Tyler,TX,true,false,false
CITYOFWARRENPA.GOV,City,"Non-Federal Agency",Warren,PA,true,true,false
CITYOFWASHINGTONGA.GOV,City,"Non-Federal Agency",Washington,GA,true,false,false
CITYOFWEATHERBYLAKE-MO.GOV,City,"Non-Federal Agency","Weatherby Lake",MO,true,false,false
CITYOFWESTONLAKES-TX.GOV,City,"Non-Federal Agency",Fulshear,TX,true,true,false
CITYOFWEYAUWEGA-WI.GOV,City,"Non-Federal Agency",Weyauwega,WI,true,false,false
CITYOFWOODBURYGA.GOV,City,"Non-Federal Agency",Woodbury,GA,true,true,false
CITYOFWORLANDWY.GOV,City,"Non-Federal Agency",Worland,WY,true,true,false
CITYOFYUKONOK.GOV,City,"Non-Federal Agency",Yukon,OK,true,false,false
CITYOLYMPIA-WA.GOV,City,"Non-Federal Agency",Olympia,WA,true,false,false
CLARIONIOWA.GOV,City,"Non-Federal Agency",Clarion,IA,false,true,false
CLARKSTONGA.GOV,City,"Non-Federal Agency",Clarkston,GA,true,false,false
CLARKSVILLEAR.GOV,City,"Non-Federal Agency",Clarksville,AR,true,true,false
CLAYTONMO.GOV,City,"Non-Federal Agency",Clayton,MO,true,true,false
CLAYTONNC.GOV,City,"Non-Federal Agency",Clayton,NC,true,false,false
CLEARLAKE-WI.GOV,City,"Non-Federal Agency","Clear Lake",WI,true,true,false
CLEARLAKESHORES-TX.GOV,City,"Non-Federal Agency","Clear Lake Shores",TX,true,false,false
CLEARSPRINGMD.GOV,City,"Non-Federal Agency","Clear Spring",MD,true,false,false
CLERMONTFL.GOV,City,"Non-Federal Agency",Clermont,FM,false,false,false
CLEVELAND-OH.GOV,City,"Non-Federal Agency",Cleveland,OH,true,true,false
CLEVELANDOHIO.GOV,City,"Non-Federal Agency",Cleveland,OH,true,true,false
CLEVELANDTN.GOV,City,"Non-Federal Agency",Cleveland,TN,true,true,false
CLEVELANDWI.GOV,City,"Non-Federal Agency",Cleveland,WI,true,false,false
CLEWISTON-FL.GOV,City,"Non-Federal Agency",Clewiston,FL,true,true,false
CLIFFSIDEPARKNJ.GOV,City,"Non-Federal Agency","Cliffside Park",NJ,true,false,false
CLIFTONFORGEVA.GOV,City,"Non-Federal Agency","Clifton Forge",VA,true,false,false
CLIFTONVA.GOV,City,"Non-Federal Agency",Clifton,VA,true,true,false
CLINTONMA.GOV,City,"Non-Federal Agency",Clinton,MA,true,false,false
CLINTONNJ.GOV,City,"Non-Federal Agency","New Jersey",NJ,true,true,false
CLINTONOK.GOV,City,"Non-Federal Agency",Clinton,OK,true,false,false
CLINTONTOWNSHIP-MI.GOV,City,"Non-Federal Agency","Clinton Township",MI,false,false,false
CLOQUETMN.GOV,City,"Non-Federal Agency",Cloquet,MN,true,true,false
CLYDEPARKMT.GOV,City,"Non-Federal Agency","Clyde Park",MT,true,true,false
CMSDCA.GOV,City,"Non-Federal Agency","Costa Mesa",CA,true,false,false
COALCITY-IL.GOV,City,"Non-Federal Agency","Coal City",IL,true,true,false
COALRUNKY.GOV,City,"Non-Federal Agency",Pikeville,KY,true,true,false
COHOES-NY.GOV,City,"Non-Federal Agency",Cohoes,NY,true,false,false
COLCHESTERCT.GOV,City,"Non-Federal Agency",Colchester,CT,true,true,false
COLCHESTERVT.GOV,City,"Non-Federal Agency",Colchester,VT,true,true,false
COLDSPRINGKY.GOV,City,"Non-Federal Agency","COLD SPRING",KY,true,true,false
COLDSPRINGNY.GOV,City,"Non-Federal Agency","Cold Spring ",NY,true,false,false
COLFAX-CA.GOV,City,"Non-Federal Agency",Colfax,CA,true,true,false
COLLEGEDALETN.GOV,City,"Non-Federal Agency",Collegedale,TN,true,false,false
COLLEGEPARKMD.GOV,City,"Non-Federal Agency","College Park",MD,true,false,false
COLLEGEVILLE-PA.GOV,City,"Non-Federal Agency",Collegeville,PA,true,false,false
COLLIERVILLETN.GOV,City,"Non-Federal Agency",Collierville,TN,false,false,false
COLLINCOUNTYTEXAS.GOV,City,"Non-Federal Agency",Mckinney,TX,true,true,false
COLLINCOUNTYTX.GOV,City,"Non-Federal Agency",McKinney,TX,true,true,false
COLONIALHEIGHTSVA.GOV,City,"Non-Federal Agency","Colonial Heights",VA,true,true,false
COLORADOSPRINGS.GOV,City,"Non-Federal Agency","Colorado Springs",CO,true,true,false
COLRAIN-MA.GOV,City,"Non-Federal Agency",Colrain,MA,true,false,false
COLTONCA.GOV,City,"Non-Federal Agency",Colton,CA,true,false,false
COLUMBIAHEIGHTSMN.GOV,City,"Non-Federal Agency","Columbia Heights",MN,true,true,false
COLUMBIANAOHIO.GOV,City,"Non-Federal Agency",Columbiana,OH,true,true,false
COLUMBIASC.GOV,City,"Non-Federal Agency",Columbia,SC,true,true,false
COLUMBIATN.GOV,City,"Non-Federal Agency",Columbia,TN,true,false,false
COLUMBIATWP-OH.GOV,City,"Non-Federal Agency","Columbia Station",OH,false,true,false
COLUMBUS.GOV,City,"Non-Federal Agency",Columbus,OH,true,false,false
COLUMBUSOH.GOV,City,"Non-Federal Agency",Columbus,OH,false,false,false
COLUMBUSOHIO.GOV,City,"Non-Federal Agency",Columbus,OH,true,false,false
COMMERCIALPOINTOHIO.GOV,City,"Non-Federal Agency","Commercial Point",OH,true,true,false
COMO.GOV,City,"Non-Federal Agency",Columbia,MO,true,true,false
COMSTOCKMI.GOV,City,"Non-Federal Agency",Kalamazoo,MI,true,true,false
CONCORDMA.GOV,City,"Non-Federal Agency",Concord,MA,true,true,false
CONCORDNC.GOV,City,"Non-Federal Agency",Concord,NC,true,true,false
CONCORDNH.GOV,City,"Non-Federal Agency",Concord,NH,true,true,false
CONCRETEWA.GOV,City,"Non-Federal Agency",Concrete,WA,false,true,false
CONNEAUTOHIO.GOV,City,"Non-Federal Agency",Conneaut,OH,true,false,false
CONNERSVILLEIN.GOV,City,"Non-Federal Agency",Connersville,IN,true,false,false
CONOVERNC.GOV,City,"Non-Federal Agency",Conover,NC,true,true,false
CONYERSGA.GOV,City,"Non-Federal Agency",Conyers,GA,false,false,false
COOKEVILLE-TN.GOV,City,"Non-Federal Agency",Cookeville,TN,true,true,false
COONRAPIDSMN.GOV,City,"Non-Federal Agency","Coon Rapids",MN,true,true,false
COPPELLTX.GOV,City,"Non-Federal Agency",Coppell,TX,true,true,false
COPPERASCOVETX.GOV,City,"Non-Federal Agency","Copperas Cove",TX,true,true,true
COR.GOV,City,"Non-Federal Agency",Richardson,TX,true,true,false
CORALGABLES-FL.GOV,City,"Non-Federal Agency","Coral Gables",FL,true,false,false
CORALGABLESFL.GOV,City,"Non-Federal Agency","Coral Gables",FL,true,false,false
CORBIN-KY.GOV,City,"Non-Federal Agency",Corbin,KY,true,true,false
CORNINGAR.GOV,City,"Non-Federal Agency",Corning,AR,true,true,false
CORNWALLNY.GOV,City,"Non-Federal Agency",Cornwall,NY,true,true,false
CORONACA.GOV,City,"Non-Federal Agency",Corona,CA,true,true,false
CORONADOCA.GOV,City,"Non-Federal Agency",Coronado,CA,true,true,false
CORPUSCHRISTI-TX.GOV,City,"Non-Federal Agency","Corpus Christi",TX,false,false,false
CORRALESNM.GOV,City,"Non-Federal Agency",Corales,NM,true,false,false
CORRYPA.GOV,City,"Non-Federal Agency",Corry,PA,false,true,false
CORUNNA-MI.GOV,City,"Non-Federal Agency",Corunna,MI,true,true,false
CORVALLISOREGON.GOV,City,"Non-Federal Agency",Corvallis,OR,true,true,false
CORYDON-IN.GOV,City,"Non-Federal Agency",Corydon,IN,false,true,false
COSMOPOLISWA.GOV,City,"Non-Federal Agency",Cosmopolis,WA,true,false,false
COSPRINGS.GOV,City,"Non-Federal Agency","Colorado Springs",CO,true,false,false
COSTAMESACA.GOV,City,"Non-Federal Agency","Costa Mesa",CA,true,true,false
COTTAGECITYMD.GOV,City,"Non-Federal Agency","Cottage City",MD,true,false,false
COTTAGEGROVEMN.GOV,City,"Non-Federal Agency","Cottage Grove",MN,false,true,false
COTTONWOODAZ.GOV,City,"Non-Federal Agency",Cottonwood,AZ,true,true,false
COVENTRYRI.GOV,City,"Non-Federal Agency",Coventry,RI,true,false,false
COVINACA.GOV,City,"Non-Federal Agency",Covina,CA,true,false,false
COVINGTON-OH.GOV,City,"Non-Federal Agency","COVINGTON ",OH,true,true,false
COVINGTONKY.GOV,City,"Non-Federal Agency",Covington,KY,true,false,false
COVINGTONWA.GOV,City,"Non-Federal Agency",Covington,WA,true,false,false
CRANBERRYISLES-ME.GOV,City,"Non-Federal Agency",Islesford,ME,true,false,false
CRAWFORDSVILLE-IN.GOV,City,"Non-Federal Agency",Crawfordsville,IN,false,false,false
CREDITRIVER-MN.GOV,City,"Non-Federal Agency","Prior Lake",MN,true,false,false
CRESTONIOWA.GOV,City,"Non-Federal Agency",Creston,IA,true,false,false
CREVECOEURMO.GOV,City,"Non-Federal Agency","Creve Coeur",MO,false,false,false
CROSSROADSTX.GOV,City,"Non-Federal Agency",Crossroads,TX,true,false,false
CROSSVILLETN.GOV,City,"Non-Federal Agency",Crossville,TN,true,false,false
CROTONONHUDSON-NY.GOV,City,"Non-Federal Agency",Croton-On-Hudson,NY,true,true,false
CRYSTALMN.GOV,City,"Non-Federal Agency",Crystal,MN,true,false,false
